,0
237,Myelinating oligodendrocyte(Brain)
238,Myelinating oligodendrocyte(Brain)
239,Myelinating oligodendrocyte(Brain)
240,Myelinating oligodendrocyte(Brain)
241,Myelinating oligodendrocyte(Brain)
242,Astrocyte_Mfe8 high(Brain)
243,Myelinating oligodendrocyte(Brain)
244,Myelinating oligodendrocyte(Brain)
245,Myelinating oligodendrocyte(Brain)
246,Myelinating oligodendrocyte(Brain)
247,Myelinating oligodendrocyte(Brain)
248,Macrophage_Klf2 high(Brain)
249,Myelinating oligodendrocyte(Brain)
250,Myelinating oligodendrocyte(Brain)
251,Myelinating oligodendrocyte(Brain)
252,Myelinating oligodendrocyte(Brain)
253,Oligodendrocyte precursor cell(Brain)
254,Myelinating oligodendrocyte(Brain)
255,Myelinating oligodendrocyte(Brain)
256,Myelinating oligodendrocyte(Brain)
257,Myelinating oligodendrocyte(Brain)
258,Myelinating oligodendrocyte(Brain)
259,Myelinating oligodendrocyte(Brain)
260,Myelinating oligodendrocyte(Brain)
261,Myelinating oligodendrocyte(Brain)
262,Myelinating oligodendrocyte(Brain)
263,Myelinating oligodendrocyte(Brain)
264,Macrophage_Klf2 high(Brain)
265,Myelinating oligodendrocyte(Brain)
266,Myelinating oligodendrocyte(Brain)
267,Myelinating oligodendrocyte(Brain)
268,Astrocyte_Atp1b2 high(Brain)
269,Myelinating oligodendrocyte(Brain)
270,Myelinating oligodendrocyte(Brain)
271,Myelinating oligodendrocyte(Brain)
272,Myelinating oligodendrocyte(Brain)
273,Myelinating oligodendrocyte(Brain)
274,Myelinating oligodendrocyte(Brain)
275,Myelinating oligodendrocyte(Brain)
276,Myelinating oligodendrocyte(Brain)
277,Myelinating oligodendrocyte(Brain)
278,Myelinating oligodendrocyte(Brain)
279,Myelinating oligodendrocyte(Brain)
280,Myelinating oligodendrocyte(Brain)
281,Myelinating oligodendrocyte(Brain)
282,Myelinating oligodendrocyte(Brain)
283,Astroglial cell(Bergman glia)(Brain)
284,Macrophage_Klf2 high(Brain)
285,Myelinating oligodendrocyte(Brain)
286,Myelinating oligodendrocyte(Brain)
287,Myelinating oligodendrocyte(Brain)
288,Myelinating oligodendrocyte(Brain)
289,Myelinating oligodendrocyte(Brain)
290,Myelinating oligodendrocyte(Brain)
291,Myelinating oligodendrocyte(Brain)
292,Myelinating oligodendrocyte(Brain)
293,Myelinating oligodendrocyte(Brain)
294,Myelinating oligodendrocyte(Brain)
295,Myelinating oligodendrocyte(Brain)
296,Myelinating oligodendrocyte(Brain)
297,Myelinating oligodendrocyte(Brain)
298,Myelinating oligodendrocyte(Brain)
299,Myelinating oligodendrocyte(Brain)
300,Myelinating oligodendrocyte(Brain)
301,Myelinating oligodendrocyte(Brain)
302,Myelinating oligodendrocyte(Brain)
303,Myelinating oligodendrocyte(Brain)
304,Myelinating oligodendrocyte(Brain)
305,Macrophage_Klf2 high(Brain)
306,Myelinating oligodendrocyte(Brain)
307,Myelinating oligodendrocyte(Brain)
308,Myelinating oligodendrocyte(Brain)
309,Myelinating oligodendrocyte(Brain)
310,Myelinating oligodendrocyte(Brain)
311,Myelinating oligodendrocyte(Brain)
312,Myelinating oligodendrocyte(Brain)
313,Myelinating oligodendrocyte(Brain)
314,Macrophage_Lyz2 high(Brain)
315,Myelinating oligodendrocyte(Brain)
316,Myelinating oligodendrocyte(Brain)
317,Oligodendrocyte precursor cell(Brain)
318,Myelinating oligodendrocyte(Brain)
319,Myelinating oligodendrocyte(Brain)
320,Myelinating oligodendrocyte(Brain)
321,Myelinating oligodendrocyte(Brain)
322,Myelinating oligodendrocyte(Brain)
323,Astroglial cell(Bergman glia)(Brain)
324,Myelinating oligodendrocyte(Brain)
325,Macrophage_Klf2 high(Brain)
326,Myelinating oligodendrocyte(Brain)
327,Myelinating oligodendrocyte(Brain)
328,Myelinating oligodendrocyte(Brain)
329,Myelinating oligodendrocyte(Brain)
330,Myelinating oligodendrocyte(Brain)
331,Myelinating oligodendrocyte(Brain)
332,Myelinating oligodendrocyte(Brain)
333,Myelinating oligodendrocyte(Brain)
334,Myelinating oligodendrocyte(Brain)
335,Myelinating oligodendrocyte(Brain)
336,Myelinating oligodendrocyte(Brain)
337,Myelinating oligodendrocyte(Brain)
338,Myelinating oligodendrocyte(Brain)
339,Astroglial cell(Bergman glia)(Brain)
340,Astrocyte_Mfe8 high(Brain)
341,Astrocyte_Mfe8 high(Brain)
342,Myelinating oligodendrocyte(Brain)
343,Myelinating oligodendrocyte(Brain)
344,Oligodendrocyte precursor cell(Brain)
345,Myelinating oligodendrocyte(Brain)
346,Oligodendrocyte precursor cell(Brain)
347,Myelinating oligodendrocyte(Brain)
348,Macrophage_Klf2 high(Brain)
349,Myelinating oligodendrocyte(Brain)
350,Myelinating oligodendrocyte(Brain)
351,Astroglial cell(Bergman glia)(Brain)
352,Myelinating oligodendrocyte(Brain)
353,Myelinating oligodendrocyte(Brain)
354,Myelinating oligodendrocyte(Brain)
355,Myelinating oligodendrocyte(Brain)
356,Myelinating oligodendrocyte(Brain)
357,Myelinating oligodendrocyte(Brain)
358,Myelinating oligodendrocyte(Brain)
359,Myelinating oligodendrocyte(Brain)
360,Myelinating oligodendrocyte(Brain)
361,Myelinating oligodendrocyte(Brain)
362,Myelinating oligodendrocyte(Brain)
363,Myelinating oligodendrocyte(Brain)
364,Myelinating oligodendrocyte(Brain)
365,Schwann cell(Brain)
366,Myelinating oligodendrocyte(Brain)
367,Myelinating oligodendrocyte(Brain)
368,Myelinating oligodendrocyte(Brain)
369,Astroglial cell(Bergman glia)(Brain)
370,Myelinating oligodendrocyte(Brain)
371,Myelinating oligodendrocyte(Brain)
372,Myelinating oligodendrocyte(Brain)
373,Myelinating oligodendrocyte(Brain)
374,Astrocyte_Atp1b2 high(Brain)
375,Myelinating oligodendrocyte(Brain)
376,Myelinating oligodendrocyte(Brain)
377,Myelinating oligodendrocyte(Brain)
378,Myelinating oligodendrocyte(Brain)
379,Myelinating oligodendrocyte(Brain)
380,Macrophage_Klf2 high(Brain)
381,Myelinating oligodendrocyte(Brain)
382,Myelinating oligodendrocyte(Brain)
383,Myelinating oligodendrocyte(Brain)
384,Myelinating oligodendrocyte(Brain)
385,Myelinating oligodendrocyte(Brain)
386,Myelinating oligodendrocyte(Brain)
387,Myelinating oligodendrocyte(Brain)
388,Myelinating oligodendrocyte(Brain)
389,Myelinating oligodendrocyte(Brain)
390,Myelinating oligodendrocyte(Brain)
391,Myelinating oligodendrocyte(Brain)
392,Myelinating oligodendrocyte(Brain)
393,Oligodendrocyte precursor cell(Brain)
394,Myelinating oligodendrocyte(Brain)
395,Myelinating oligodendrocyte(Brain)
396,Myelinating oligodendrocyte(Brain)
397,Myelinating oligodendrocyte(Brain)
398,Myelinating oligodendrocyte(Brain)
399,Oligodendrocyte precursor cell(Brain)
400,Myelinating oligodendrocyte(Brain)
401,Myelinating oligodendrocyte(Brain)
402,Myelinating oligodendrocyte(Brain)
403,Myelinating oligodendrocyte(Brain)
404,Myelinating oligodendrocyte(Brain)
405,Myelinating oligodendrocyte(Brain)
406,Myelinating oligodendrocyte(Brain)
407,Oligodendrocyte precursor cell(Brain)
408,Myelinating oligodendrocyte(Brain)
409,Myelinating oligodendrocyte(Brain)
410,Myelinating oligodendrocyte(Brain)
411,Myelinating oligodendrocyte(Brain)
412,Myelinating oligodendrocyte(Brain)
413,Myelinating oligodendrocyte(Brain)
414,Myelinating oligodendrocyte(Brain)
415,Myelinating oligodendrocyte(Brain)
416,Oligodendrocyte precursor cell(Brain)
417,Myelinating oligodendrocyte(Brain)
418,Macrophage_Klf2 high(Brain)
419,Myelinating oligodendrocyte(Brain)
420,Myelinating oligodendrocyte(Brain)
421,Myelinating oligodendrocyte(Brain)
422,Myelinating oligodendrocyte(Brain)
423,Myelinating oligodendrocyte(Brain)
424,Astrocyte_Mfe8 high(Brain)
425,Astrocyte_Mfe8 high(Brain)
426,Myelinating oligodendrocyte(Brain)
427,Myelinating oligodendrocyte(Brain)
428,Myelinating oligodendrocyte(Brain)
429,Myelinating oligodendrocyte(Brain)
430,Myelinating oligodendrocyte(Brain)
431,Myelinating oligodendrocyte(Brain)
432,Myelinating oligodendrocyte(Brain)
433,Myelinating oligodendrocyte(Brain)
434,Astrocyte_Mfe8 high(Brain)
435,Myelinating oligodendrocyte(Brain)
436,Myelinating oligodendrocyte(Brain)
437,Myelinating oligodendrocyte(Brain)
438,Myelinating oligodendrocyte(Brain)
439,Macrophage_Lyz2 high(Brain)
440,Myelinating oligodendrocyte(Brain)
441,Myelinating oligodendrocyte(Brain)
442,Myelinating oligodendrocyte(Brain)
443,Myelinating oligodendrocyte(Brain)
444,Myelinating oligodendrocyte(Brain)
445,Myelinating oligodendrocyte(Brain)
446,Macrophage_Klf2 high(Brain)
447,Oligodendrocyte precursor cell(Brain)
448,Myelinating oligodendrocyte(Brain)
449,Astrocyte_Atp1b2 high(Brain)
450,Myelinating oligodendrocyte(Brain)
451,Myelinating oligodendrocyte(Brain)
452,Oligodendrocyte precursor cell(Brain)
453,Myelinating oligodendrocyte(Brain)
454,Myelinating oligodendrocyte(Brain)
455,Myelinating oligodendrocyte(Brain)
456,Myelinating oligodendrocyte(Brain)
457,Myelinating oligodendrocyte(Brain)
458,Astroglial cell(Bergman glia)(Brain)
459,Myelinating oligodendrocyte(Brain)
460,Myelinating oligodendrocyte(Brain)
461,Oligodendrocyte precursor cell(Brain)
462,Myelinating oligodendrocyte(Brain)
463,Myelinating oligodendrocyte(Brain)
464,Myelinating oligodendrocyte(Brain)
465,Myelinating oligodendrocyte(Brain)
466,Myelinating oligodendrocyte(Brain)
467,Myelinating oligodendrocyte(Brain)
468,Myelinating oligodendrocyte(Brain)
469,Myelinating oligodendrocyte(Brain)
470,Astrocyte_Mfe8 high(Brain)
471,Myelinating oligodendrocyte(Brain)
472,Macrophage_Klf2 high(Brain)
473,Myelinating oligodendrocyte(Brain)
474,Myelinating oligodendrocyte(Brain)
475,Myelinating oligodendrocyte(Brain)
476,Myelinating oligodendrocyte(Brain)
477,Pan-GABAergic(Brain)
478,Myelinating oligodendrocyte(Brain)
479,Myelinating oligodendrocyte(Brain)
480,Myelinating oligodendrocyte(Brain)
481,Myelinating oligodendrocyte(Brain)
482,Myelinating oligodendrocyte(Brain)
483,Myelinating oligodendrocyte(Brain)
484,Myelinating oligodendrocyte(Brain)
485,Myelinating oligodendrocyte(Brain)
486,Myelinating oligodendrocyte(Brain)
487,Myelinating oligodendrocyte(Brain)
488,Myelinating oligodendrocyte(Brain)
489,Myelinating oligodendrocyte(Brain)
490,Astrocyte_Mfe8 high(Brain)
491,Myelinating oligodendrocyte(Brain)
492,Myelinating oligodendrocyte(Brain)
493,Myelinating oligodendrocyte(Brain)
494,Myelinating oligodendrocyte(Brain)
495,Myelinating oligodendrocyte(Brain)
496,Myelinating oligodendrocyte(Brain)
497,Macrophage_Klf2 high(Brain)
498,Myelinating oligodendrocyte(Brain)
499,Myelinating oligodendrocyte(Brain)
500,Macrophage_Klf2 high(Brain)
501,Astroglial cell(Bergman glia)(Brain)
502,Myelinating oligodendrocyte(Brain)
503,Myelinating oligodendrocyte(Brain)
504,Myelinating oligodendrocyte(Brain)
505,Myelinating oligodendrocyte(Brain)
506,Myelinating oligodendrocyte(Brain)
507,Myelinating oligodendrocyte(Brain)
508,Myelinating oligodendrocyte(Brain)
509,Myelinating oligodendrocyte(Brain)
510,Myelinating oligodendrocyte(Brain)
511,Myelinating oligodendrocyte(Brain)
512,Myelinating oligodendrocyte(Brain)
513,Myelinating oligodendrocyte(Brain)
514,Myelinating oligodendrocyte(Brain)
515,Myelinating oligodendrocyte(Brain)
516,Myelinating oligodendrocyte(Brain)
517,Myelinating oligodendrocyte(Brain)
518,Myelinating oligodendrocyte(Brain)
519,Oligodendrocyte precursor cell(Brain)
520,Myelinating oligodendrocyte(Brain)
521,Myelinating oligodendrocyte(Brain)
522,Myelinating oligodendrocyte(Brain)
523,Myelinating oligodendrocyte(Brain)
524,Myelinating oligodendrocyte(Brain)
525,Astrocyte_Mfe8 high(Brain)
526,Pan-GABAergic(Brain)
527,Myelinating oligodendrocyte(Brain)
528,Myelinating oligodendrocyte(Brain)
529,Myelinating oligodendrocyte(Brain)
530,Myelinating oligodendrocyte(Brain)
531,Myelinating oligodendrocyte(Brain)
532,Myelinating oligodendrocyte(Brain)
533,Myelinating oligodendrocyte(Brain)
534,Myelinating oligodendrocyte(Brain)
535,Myelinating oligodendrocyte(Brain)
536,Myelinating oligodendrocyte(Brain)
537,Myelinating oligodendrocyte(Brain)
538,Myelinating oligodendrocyte(Brain)
539,Oligodendrocyte precursor cell(Brain)
540,Oligodendrocyte precursor cell(Brain)
541,Myelinating oligodendrocyte(Brain)
542,Myelinating oligodendrocyte(Brain)
543,Myelinating oligodendrocyte(Brain)
544,Myelinating oligodendrocyte(Brain)
545,Myelinating oligodendrocyte(Brain)
546,Myelinating oligodendrocyte(Brain)
547,Macrophage_Lyz2 high(Brain)
548,Myelinating oligodendrocyte(Brain)
549,Myelinating oligodendrocyte(Brain)
550,Astrocyte_Mfe8 high(Brain)
551,Myelinating oligodendrocyte(Brain)
552,Myelinating oligodendrocyte(Brain)
553,Myelinating oligodendrocyte(Brain)
554,Macrophage_Klf2 high(Brain)
555,Myelinating oligodendrocyte(Brain)
556,Myelinating oligodendrocyte(Brain)
557,Macrophage_Klf2 high(Brain)
558,Myelinating oligodendrocyte(Brain)
559,Myelinating oligodendrocyte(Brain)
560,Myelinating oligodendrocyte(Brain)
561,Myelinating oligodendrocyte(Brain)
562,Myelinating oligodendrocyte(Brain)
563,Myelinating oligodendrocyte(Brain)
564,Myelinating oligodendrocyte(Brain)
565,Myelinating oligodendrocyte(Brain)
566,Myelinating oligodendrocyte(Brain)
567,Myelinating oligodendrocyte(Brain)
568,Myelinating oligodendrocyte(Brain)
569,Myelinating oligodendrocyte(Brain)
570,Myelinating oligodendrocyte(Brain)
571,Myelinating oligodendrocyte(Brain)
572,Astrocyte_Mfe8 high(Brain)
573,Myelinating oligodendrocyte(Brain)
574,Myelinating oligodendrocyte(Brain)
575,Myelinating oligodendrocyte(Brain)
576,Myelinating oligodendrocyte(Brain)
577,Myelinating oligodendrocyte(Brain)
578,Myelinating oligodendrocyte(Brain)
579,Myelinating oligodendrocyte(Brain)
580,Astrocyte_Atp1b2 high(Brain)
581,Macrophage_Klf2 high(Brain)
582,Myelinating oligodendrocyte(Brain)
583,Myelinating oligodendrocyte(Brain)
584,Myelinating oligodendrocyte(Brain)
585,Astroglial cell(Bergman glia)(Brain)
586,Myelinating oligodendrocyte(Brain)
587,Myelinating oligodendrocyte(Brain)
588,Myelinating oligodendrocyte(Brain)
589,Myelinating oligodendrocyte(Brain)
590,Myelinating oligodendrocyte(Brain)
591,Myelinating oligodendrocyte(Brain)
592,Myelinating oligodendrocyte(Brain)
593,Myelinating oligodendrocyte(Brain)
594,Myelinating oligodendrocyte(Brain)
595,Myelinating oligodendrocyte(Brain)
596,Myelinating oligodendrocyte(Brain)
597,Myelinating oligodendrocyte(Brain)
598,Myelinating oligodendrocyte(Brain)
599,Myelinating oligodendrocyte(Brain)
600,Astroglial cell(Bergman glia)(Brain)
601,Myelinating oligodendrocyte(Brain)
602,Myelinating oligodendrocyte(Brain)
603,Myelinating oligodendrocyte(Brain)
604,Myelinating oligodendrocyte(Brain)
605,Myelinating oligodendrocyte(Brain)
606,Myelinating oligodendrocyte(Brain)
607,Myelinating oligodendrocyte(Brain)
608,Myelinating oligodendrocyte(Brain)
609,Myelinating oligodendrocyte(Brain)
610,Myelinating oligodendrocyte(Brain)
611,Myelinating oligodendrocyte(Brain)
612,Myelinating oligodendrocyte(Brain)
613,Macrophage_Klf2 high(Brain)
614,Myelinating oligodendrocyte(Brain)
615,Myelinating oligodendrocyte(Brain)
616,Myelinating oligodendrocyte(Brain)
617,Macrophage_Klf2 high(Brain)
618,Myelinating oligodendrocyte(Brain)
619,Myelinating oligodendrocyte(Brain)
620,Myelinating oligodendrocyte(Brain)
621,Myelinating oligodendrocyte(Brain)
622,Myelinating oligodendrocyte(Brain)
623,Myelinating oligodendrocyte(Brain)
624,Astrocyte_Mfe8 high(Brain)
625,Macrophage_Klf2 high(Brain)
626,Myelinating oligodendrocyte(Brain)
627,Myelinating oligodendrocyte(Brain)
628,Macrophage_Lyz2 high(Brain)
629,Microglia(Brain)
630,Myelinating oligodendrocyte(Brain)
631,Myelinating oligodendrocyte(Brain)
632,Myelinating oligodendrocyte(Brain)
633,Myelinating oligodendrocyte(Brain)
634,Myelinating oligodendrocyte(Brain)
635,Myelinating oligodendrocyte(Brain)
636,Myelinating oligodendrocyte(Brain)
637,Myelinating oligodendrocyte(Brain)
638,Myelinating oligodendrocyte(Brain)
639,Myelinating oligodendrocyte(Brain)
640,Myelinating oligodendrocyte(Brain)
641,Myelinating oligodendrocyte(Brain)
642,Astrocyte_Mfe8 high(Brain)
643,Myelinating oligodendrocyte(Brain)
644,Myelinating oligodendrocyte(Brain)
645,Myelinating oligodendrocyte(Brain)
646,Myelinating oligodendrocyte(Brain)
647,Myelinating oligodendrocyte(Brain)
648,Myelinating oligodendrocyte(Brain)
649,Myelinating oligodendrocyte(Brain)
650,Myelinating oligodendrocyte(Brain)
651,Myelinating oligodendrocyte(Brain)
652,Macrophage_Klf2 high(Brain)
653,Myelinating oligodendrocyte(Brain)
654,Myelinating oligodendrocyte(Brain)
655,Myelinating oligodendrocyte(Brain)
656,Myelinating oligodendrocyte(Brain)
657,Myelinating oligodendrocyte(Brain)
658,Myelinating oligodendrocyte(Brain)
659,Myelinating oligodendrocyte(Brain)
660,Myelinating oligodendrocyte(Brain)
661,Myelinating oligodendrocyte(Brain)
662,Myelinating oligodendrocyte(Brain)
663,Myelinating oligodendrocyte(Brain)
664,Myelinating oligodendrocyte(Brain)
665,Myelinating oligodendrocyte(Brain)
666,Myelinating oligodendrocyte(Brain)
667,Myelinating oligodendrocyte(Brain)
668,Myelinating oligodendrocyte(Brain)
669,Macrophage_Klf2 high(Brain)
670,Macrophage_Klf2 high(Brain)
671,Myelinating oligodendrocyte(Brain)
672,Oligodendrocyte precursor cell(Brain)
673,Myelinating oligodendrocyte(Brain)
674,Myelinating oligodendrocyte(Brain)
675,Macrophage_Klf2 high(Brain)
676,Myelinating oligodendrocyte(Brain)
677,Myelinating oligodendrocyte(Brain)
678,Myelinating oligodendrocyte(Brain)
679,Myelinating oligodendrocyte(Brain)
680,Myelinating oligodendrocyte(Brain)
681,Myelinating oligodendrocyte(Brain)
682,Macrophage_Klf2 high(Brain)
683,Macrophage_Lyz2 high(Brain)
684,Myelinating oligodendrocyte(Brain)
685,Myelinating oligodendrocyte(Brain)
686,Astroglial cell(Bergman glia)(Brain)
687,Myelinating oligodendrocyte(Brain)
688,Myelinating oligodendrocyte(Brain)
689,Oligodendrocyte precursor cell(Brain)
690,Oligodendrocyte precursor cell(Brain)
691,Myelinating oligodendrocyte(Brain)
692,Myelinating oligodendrocyte(Brain)
693,Myelinating oligodendrocyte(Brain)
694,Macrophage_Klf2 high(Brain)
695,Astrocyte_Mfe8 high(Brain)
696,Myelinating oligodendrocyte(Brain)
697,Oligodendrocyte precursor cell(Brain)
698,Myelinating oligodendrocyte(Brain)
699,Myelinating oligodendrocyte(Brain)
700,Myelinating oligodendrocyte(Brain)
701,Myelinating oligodendrocyte(Brain)
702,Myelinating oligodendrocyte(Brain)
703,Myelinating oligodendrocyte(Brain)
704,Myelinating oligodendrocyte(Brain)
705,Myelinating oligodendrocyte(Brain)
706,Macrophage_Lyz2 high(Brain)
707,Myelinating oligodendrocyte(Brain)
708,Myelinating oligodendrocyte(Brain)
709,Myelinating oligodendrocyte(Brain)
710,Myelinating oligodendrocyte(Brain)
711,Macrophage_Klf2 high(Brain)
712,Myelinating oligodendrocyte(Brain)
713,Myelinating oligodendrocyte(Brain)
714,Macrophage_Klf2 high(Brain)
715,Pan-GABAergic(Brain)
716,Myelinating oligodendrocyte(Brain)
717,Macrophage_Klf2 high(Brain)
718,Astrocyte_Mfe8 high(Brain)
719,Myelinating oligodendrocyte(Brain)
720,Astrocyte_Mfe8 high(Brain)
721,Myelinating oligodendrocyte(Brain)
722,Myelinating oligodendrocyte(Brain)
723,Myelinating oligodendrocyte(Brain)
724,Macrophage_Klf2 high(Brain)
725,Myelinating oligodendrocyte(Brain)
726,Myelinating oligodendrocyte(Brain)
727,Myelinating oligodendrocyte(Brain)
728,Myelinating oligodendrocyte(Brain)
729,Myelinating oligodendrocyte(Brain)
730,Myelinating oligodendrocyte(Brain)
731,Myelinating oligodendrocyte(Brain)
732,Myelinating oligodendrocyte(Brain)
733,Myelinating oligodendrocyte(Brain)
734,Macrophage_Lyz2 high(Brain)
735,Myelinating oligodendrocyte(Brain)
736,Myelinating oligodendrocyte(Brain)
737,Pan-GABAergic(Brain)
738,Myelinating oligodendrocyte(Brain)
739,Myelinating oligodendrocyte(Brain)
740,Myelinating oligodendrocyte(Brain)
741,Myelinating oligodendrocyte(Brain)
742,Myelinating oligodendrocyte(Brain)
743,Macrophage_Klf2 high(Brain)
744,Myelinating oligodendrocyte(Brain)
745,Myelinating oligodendrocyte(Brain)
746,Myelinating oligodendrocyte(Brain)
747,Myelinating oligodendrocyte(Brain)
748,Myelinating oligodendrocyte(Brain)
749,Myelinating oligodendrocyte(Brain)
750,Pan-GABAergic(Brain)
751,Myelinating oligodendrocyte(Brain)
752,Macrophage_Klf2 high(Brain)
753,Myelinating oligodendrocyte(Brain)
754,Myelinating oligodendrocyte(Brain)
755,Myelinating oligodendrocyte(Brain)
756,Oligodendrocyte precursor cell(Brain)
757,Myelinating oligodendrocyte(Brain)
758,Myelinating oligodendrocyte(Brain)
759,Myelinating oligodendrocyte(Brain)
760,Myelinating oligodendrocyte(Brain)
761,Oligodendrocyte precursor cell(Brain)
762,Myelinating oligodendrocyte(Brain)
763,Myelinating oligodendrocyte(Brain)
764,Myelinating oligodendrocyte(Brain)
765,Myelinating oligodendrocyte(Brain)
766,Oligodendrocyte precursor cell(Brain)
767,Myelinating oligodendrocyte(Brain)
768,Myelinating oligodendrocyte(Brain)
769,Myelinating oligodendrocyte(Brain)
770,Oligodendrocyte precursor cell(Brain)
771,Myelinating oligodendrocyte(Brain)
772,Astrocyte_Atp1b2 high(Brain)
773,Astrocyte_Atp1b2 high(Brain)
774,Myelinating oligodendrocyte(Brain)
775,Myelinating oligodendrocyte(Brain)
